TransactionID,DeviceType
3090113,mobile
3090117,mobile
3090118,desktop
3090119,mobile
3090120,mobile
3090122,mobile
3090123,mobile
3090127,desktop
3090129,desktop
3090130,mobile
3090131,mobile
3090134,mobile
3090136,desktop
3090138,desktop
3090145,desktop
3090148,mobile
3090150,desktop
3090151,mobile
3090152,desktop
3090155,mobile
3090162,desktop
3090166,desktop
3090168,mobile
3090169,desktop
3090172,mobile
3090179,desktop
3090180,mobile
3090183,desktop
3090185,desktop
3090188,desktop
3090191,desktop
3090192,desktop
3090193,desktop
3090194,desktop
3090197,desktop
3090199,mobile
3090202,desktop
3090204,desktop
3090206,desktop
3090209,desktop
3090210,mobile
3090211,mobile
3090212,desktop
3090213,mobile
3090215,mobile
3090217,desktop
3090220,desktop
3090221,mobile
3090222,desktop
3090227,mobile
3090228,mobile
3090230,desktop
3090231,desktop
3090232,desktop
3090233,desktop
3090234,desktop
3090235,mobile
3090236,desktop
3090237,desktop
3090238,desktop
3090239,desktop
3090242,desktop
3090243,desktop
3090247,desktop
3090248,desktop
3090250,mobile
3090252,desktop
3090254,desktop
3090255,desktop
3090259,desktop
3090262,desktop
3090263,mobile
3090264,desktop
3090268,desktop
3090270,mobile
3090272,desktop
3090274,desktop
3090275,desktop
3090277,mobile
3090281,mobile
3090283,desktop
3090284,desktop
3090286,mobile
3090287,desktop
3090292,desktop
3090293,desktop
3090294,mobile
3090295,desktop
3090297,desktop
3090298,desktop
3090299,mobile
3090303,mobile
3090304,desktop
3090306,mobile
3090307,mobile
3090308,desktop
3090310,mobile
3090311,desktop
3090313,desktop
3090314,mobile
3090315,mobile
3090316,mobile
3090321,mobile
3090322,desktop
3090323,mobile
3090325,desktop
3090327,desktop
3090329,mobile
3090331,desktop
3090332,desktop
3090334,desktop
3090335,desktop
3090338,mobile
3090340,mobile
3090342,desktop
3090344,mobile
3090346,mobile
3090350,desktop
3090351,desktop
3090353,mobile
3090354,mobile
3090356,desktop
3090357,mobile
3090358,desktop
3090359,mobile
3090360,mobile
3090361,desktop
3090362,desktop
3090365,mobile
3090367,mobile
3090368,mobile
3090370,mobile
3090372,mobile
3090373,desktop
3090377,mobile
3090378,mobile
3090379,mobile
3090380,mobile
3090381,mobile
3090386,mobile
3090387,desktop
3090388,desktop
3090389,mobile
3090390,desktop
3090391,desktop
3090392,mobile
3090393,desktop
3090394,desktop
3090397,desktop
3090399,mobile
3090400,mobile
3090401,mobile
3090402,desktop
3090403,desktop
3090405,mobile
3090407,desktop
3090409,mobile
3090410,desktop
3090411,desktop
3090412,desktop
3090414,desktop
3090416,mobile
3090417,mobile
3090419,desktop
3090422,mobile
3090424,desktop
3090425,desktop
3090427,mobile
3090430,desktop
3090432,desktop
3090433,desktop
3090434,mobile
3090436,desktop
3090437,mobile
3090439,desktop
3090440,mobile
3090444,mobile
3090445,mobile
3090446,desktop
3090450,desktop
3090451,mobile
3090453,mobile
3090454,desktop
3090456,desktop
3090458,desktop
3090459,desktop
3090460,desktop
3090461,desktop
3090464,mobile
3090466,desktop
3090468,desktop
3090469,desktop
3090470,desktop
3090471,mobile
3090472,mobile
3090474,desktop
3090476,mobile
3090479,mobile
3090480,desktop
3090481,mobile
3090485,desktop
3090487,desktop
3090489,mobile
3090490,mobile
3090492,mobile
3090497,desktop
3090499,desktop
3090501,mobile
3090503,desktop
3090506,desktop
3090509,desktop
3090514,desktop
3090516,desktop
3090517,desktop
3090518,desktop
3090520,mobile
3090522,desktop
3090523,mobile
3090525,mobile
3090530,mobile
3090532,mobile
3090534,mobile
3090536,mobile
3090539,desktop
3090540,desktop
3090543,desktop
3090544,mobile
3090545,desktop
3090547,mobile
3090548,desktop
3090550,desktop
3090552,mobile
3090554,desktop
3090555,mobile
3090556,desktop
3090557,desktop
3090558,desktop
3090559,desktop
3090560,mobile
3090563,desktop
3090569,desktop
3090570,desktop
3090571,mobile
3090573,desktop
3090574,desktop
3090575,desktop
3090577,desktop
3090578,desktop
3090579,desktop
3090581,mobile
3090582,mobile
3090583,desktop
3090586,mobile
3090587,mobile
3090589,mobile
3090595,mobile
3090596,mobile
3090598,desktop
3090599,desktop
3090600,desktop
3090601,desktop
3090602,desktop
3090603,mobile
3090605,desktop
3090610,mobile
3090612,mobile
3090613,mobile
3090614,mobile
3090615,desktop
3090619,mobile
3090620,mobile
3090621,mobile
3090623,desktop
3090624,mobile
3090627,mobile
3090628,desktop
3090630,mobile
3090631,mobile
3090632,mobile
3090633,mobile
3090634,desktop
3090635,desktop
3090636,desktop
3090637,mobile
3090639,desktop
3090641,mobile
3090642,mobile
3090644,mobile
3090645,desktop
3090649,mobile
3090652,desktop
3090653,mobile
3090654,desktop
3090656,desktop
3090657,desktop
3090662,desktop
3090664,desktop
3090666,desktop
3090667,desktop
3090668,desktop
3090669,mobile
3090670,desktop
3090671,desktop
3090672,desktop
3090673,mobile
3090674,mobile
3090675,mobile
3090678,mobile
3090679,desktop
3090681,desktop
3090682,mobile
3090686,desktop
3090690,desktop
3090691,mobile
3090694,desktop
3090695,desktop
3090698,desktop
3090700,mobile
3090701,desktop
3090702,desktop
3090703,desktop
3090704,desktop
3090705,mobile
3090706,mobile
3090707,mobile
3090708,desktop
3090711,mobile
3090713,desktop
3090717,desktop
3090719,desktop
3090720,desktop
3090724,desktop
3090725,desktop
3090726,mobile
3090729,mobile
3090730,mobile
3090733,mobile
3090735,desktop
3090736,mobile
3090738,desktop
3090739,desktop
3090740,mobile
3090744,desktop
3090745,desktop
3090746,mobile
3090749,desktop
3090750,desktop
3090751,mobile
3090753,mobile
3090755,desktop
3090757,mobile
3090758,desktop
3090759,desktop
3090762,desktop
3090765,mobile
3090773,desktop
3090774,mobile
3090775,mobile
3090776,desktop
3090779,mobile
3090782,mobile
3090787,mobile
3090788,desktop
3090789,desktop
3090791,desktop
3090792,mobile
3090794,desktop
3090795,desktop
3090796,mobile
3090797,desktop
3090799,desktop
3090800,desktop
3090801,desktop
3090804,mobile
3090808,mobile
3090810,desktop
3090812,desktop
3090816,desktop
3090818,desktop
3090819,mobile
3090820,mobile
3090821,desktop
3090822,desktop
3090824,desktop
3090825,mobile
3090827,mobile
3090829,desktop
3090831,desktop
3090834,desktop
3090835,desktop
3090836,desktop
3090837,desktop
3090838,desktop
3090839,mobile
3090840,mobile
3090843,mobile
3090844,desktop
3090845,mobile
3090847,desktop
3090849,mobile
3090850,desktop
3090853,desktop
3090854,desktop
3090855,mobile
3090856,mobile
3090857,mobile
3090858,desktop
3090861,mobile
3090862,mobile
3090864,mobile
3090866,desktop
3090868,desktop
3090870,desktop
3090871,desktop
3090872,mobile
3090874,desktop
3090875,desktop
3090877,desktop
3090878,desktop
3090879,mobile
3090880,mobile
3090881,mobile
3090882,mobile
3090883,mobile
3090886,mobile
3090887,desktop
3090889,desktop
3090890,mobile
3090891,mobile
3090894,mobile
3090895,mobile
3090896,mobile
3090897,mobile
3090900,mobile
3090901,desktop
3090907,mobile
3090914,desktop
3090916,desktop
3090917,mobile
3090919,desktop
3090920,mobile
3090922,desktop
3090923,desktop
3090924,mobile
3090925,mobile
3090927,desktop
3090928,desktop
3090931,mobile
3090939,mobile
3090941,desktop
3090942,desktop
3090945,desktop
3090947,desktop
3090950,desktop
3090951,desktop
3090954,desktop
3090955,desktop
3090959,mobile
3090962,mobile
3090963,desktop
3090965,mobile
3090966,desktop
3090968,desktop
3090969,desktop
3090971,desktop
3090972,mobile
3090974,mobile
3090975,desktop
3090978,desktop
3090979,desktop
3090982,desktop
3090984,mobile
3090986,mobile
3090987,desktop
3090989,desktop
3090990,desktop
3090992,mobile
3090993,desktop
3090995,mobile
3090998,desktop
3091004,desktop
3091006,desktop
3091008,desktop
3091009,mobile
3091010,desktop
3091012,mobile
3091013,desktop
3091014,desktop
3091015,desktop
3091021,desktop
3091022,desktop
3091023,mobile
3091025,mobile
3091026,desktop
3091027,mobile
3091031,mobile
3091033,mobile
3091035,mobile
3091036,desktop
3091037,mobile
3091038,mobile
3091039,desktop
3091040,mobile
3091043,mobile
3091045,mobile
3091050,mobile
3091051,desktop
3091054,mobile
3091057,mobile
3091059,desktop
3091060,desktop
3091062,desktop
3091063,desktop
3091064,mobile
3091065,mobile
3091066,desktop
3091070,desktop
3091071,desktop
3091074,desktop
3091076,desktop
3091078,mobile
3091082,mobile
3091083,desktop
3091084,mobile
3091085,mobile
3091086,desktop
3091087,mobile
3091088,desktop
3091090,mobile
3091091,mobile
3091094,mobile
3091095,mobile
3091096,mobile
3091097,desktop
3091099,desktop
3091101,mobile
3091102,desktop
3091104,mobile
3091106,desktop
3091107,desktop
3091110,desktop
3091111,mobile
3091112,desktop
3091118,desktop
3091119,mobile
3091121,mobile
3091122,mobile
3091123,desktop
3091124,desktop
3091128,mobile
3091129,mobile
3091131,desktop
3091137,mobile
3091138,mobile
3091139,mobile
3091141,mobile
3091142,desktop
3091143,desktop
3091145,mobile
3091146,desktop
3091148,mobile
3091149,mobile
3091150,mobile
3091152,desktop
3091154,desktop
3091156,desktop
3091159,mobile
3091160,mobile
3091161,mobile
3091162,desktop
3091164,mobile
3091165,mobile
3091167,mobile
3091168,mobile
3091169,desktop
3091172,desktop
3091174,desktop
3091176,desktop
3091177,desktop
3091181,mobile
3091183,mobile
3091184,mobile
3091188,desktop
3091190,mobile
3091192,desktop
3091193,desktop
3091194,desktop
3091197,mobile
3091200,mobile
3091201,mobile
3091202,desktop
3091203,mobile
3091207,mobile
3091210,mobile
3091211,desktop
3091215,mobile
3091216,mobile
3091219,mobile
3091221,mobile
3091222,desktop
3091224,desktop
3091225,mobile
3091227,mobile
3091229,desktop
3091231,mobile
3091232,mobile
3091233,mobile
3091234,mobile
3091235,mobile
3091236,desktop
3091240,desktop
3091242,desktop
3091243,desktop
3091244,mobile
3091246,mobile
3091247,desktop
3091248,desktop
3091250,desktop
3091251,desktop
3091252,desktop
3091253,desktop
3091255,mobile
3091263,mobile
3091264,mobile
3091271,desktop
3091272,desktop
3091273,mobile
3091275,mobile
3091276,mobile
3091277,mobile
3091278,desktop
3091280,mobile
3091281,desktop
3091282,mobile
3091283,desktop
3091285,desktop
3091287,mobile
3091289,desktop
3091290,desktop
3091291,mobile
3091292,desktop
3091293,desktop
3091298,desktop
3091300,mobile
3091301,mobile
3091302,desktop
3091305,desktop
3091308,desktop
3091309,desktop
3091311,desktop
3091312,desktop
3091314,mobile
3091315,desktop
3091317,desktop
3091321,mobile
3091323,desktop
3091325,mobile
3091327,desktop
3091328,desktop
3091329,desktop
3091330,desktop
3091331,desktop
3091335,desktop
3091336,desktop
3091340,mobile
3091344,desktop
3091347,desktop
3091348,mobile
3091349,desktop
3091353,desktop
3091354,desktop
3091358,mobile
3091359,desktop
3091360,mobile
3091361,desktop
3091362,desktop
3091363,desktop
3091365,desktop
3091366,mobile
3091367,desktop
3091370,desktop
3091371,mobile
3091373,mobile
3091374,desktop
3091375,mobile
3091377,desktop
3091378,desktop
3091380,mobile
3091381,desktop
3091383,desktop
3091386,desktop
3091387,desktop
3091388,mobile
3091390,desktop
3091392,desktop
3091394,mobile
3091396,desktop
3091397,desktop
3091399,desktop
3091400,desktop
3091403,mobile
3091404,mobile
3091406,mobile
3091409,mobile
3091411,desktop
3091412,desktop
3091416,mobile
3091417,desktop
3091420,mobile
3091422,desktop
3091423,desktop
3091424,mobile
3091425,desktop
3091426,desktop
3091427,desktop
3091429,desktop
3091430,desktop
3091433,mobile
3091435,desktop
3091441,mobile
3091444,desktop
3091446,mobile
3091447,desktop
3091448,desktop
3091449,mobile
3091457,desktop
3091461,mobile
3091462,mobile
3091463,mobile
3091467,mobile
3091469,mobile
3091470,desktop
3091471,desktop
3091472,desktop
3091480,mobile
3091481,desktop
3091482,desktop
3091484,mobile
3091485,desktop
3091486,mobile
3091487,desktop
3091488,mobile
3091491,desktop
3091493,desktop
3091495,mobile
3091496,desktop
3091497,mobile
3091498,mobile
3091499,desktop
3091501,mobile
3091502,mobile
3091503,desktop
3091505,desktop
3091510,desktop
3091514,desktop
3091515,desktop
3091517,desktop
3091518,mobile
3091519,mobile
3091520,desktop
3091522,desktop
3091524,mobile
3091525,mobile
3091530,mobile
3091532,mobile
3091536,desktop
3091537,mobile
3091542,mobile
3091547,mobile
3091549,mobile
3091550,mobile
3091552,desktop
3091554,desktop
3091556,desktop
3091557,desktop
3091559,desktop
3091560,mobile
3091562,mobile
3091565,desktop
3091566,mobile
3091568,desktop
3091569,desktop
3091571,desktop
3091577,desktop
3091580,desktop
3091584,mobile
3091585,desktop
3091589,mobile
3091590,mobile
3091595,mobile
3091596,desktop
3091598,mobile
3091600,mobile
3091601,desktop
3091602,desktop
3091605,mobile
3091610,mobile
3091611,desktop
3091612,desktop
3091613,mobile
3091614,mobile
3091616,desktop
3091617,mobile
3091618,desktop
3091619,mobile
3091621,desktop
3091622,desktop
3091627,mobile
3091628,desktop
3091636,desktop
3091639,mobile
3091640,mobile
3091646,mobile
3091647,desktop
3091649,desktop
3091650,mobile
3091653,mobile
3091657,desktop
3091658,mobile
3091659,desktop
3091660,mobile
3091663,mobile
3091665,mobile
3091669,desktop
3091671,desktop
3091673,desktop
3091674,mobile
3091675,desktop
3091677,mobile
3091678,mobile
3091680,desktop
3091683,desktop
3091684,desktop
3091685,desktop
3091689,desktop
3091690,desktop
3091692,mobile
3091695,mobile
3091698,mobile
3091699,desktop
3091701,mobile
3091709,desktop
3091713,desktop
3091715,desktop
3091718,desktop
3091721,desktop
3091722,desktop
3091723,mobile
3091724,desktop
3091726,desktop
3091728,desktop
3091735,desktop
3091737,mobile
3091745,desktop
3091746,mobile
3091747,desktop
3091748,mobile
3091750,mobile
3091754,mobile
3091755,desktop
3091757,mobile
3091760,desktop
3091762,desktop
3091763,desktop
3091766,desktop
3091767,mobile
3091768,desktop
3091772,desktop
3091773,mobile
3091774,desktop
3091776,desktop
3091777,desktop
3091779,desktop
3091780,desktop
3091781,desktop
3091783,desktop
3091784,desktop
3091788,desktop
3091790,desktop
3091792,desktop
3091793,desktop
3091794,mobile
3091795,mobile
3091796,mobile
3091799,desktop
3091800,desktop
3091801,mobile
3091804,mobile
3091806,mobile
3091807,desktop
3091808,mobile
3091809,desktop
3091810,mobile
3091812,mobile
3091813,desktop
3091817,mobile
3091818,mobile
3091819,mobile
3091820,mobile
3091823,desktop
3091825,desktop
3091826,mobile
3091831,desktop
3091837,desktop
3091841,mobile
3091842,desktop
3091845,desktop
3091846,desktop
3091848,desktop
3091849,desktop
3091850,desktop
3091852,mobile
3091855,desktop
3091858,desktop
3091859,desktop
3091860,mobile
3091862,desktop
3091865,mobile
3091866,mobile
3091867,mobile
3091869,mobile
3091871,mobile
3091872,desktop
3091874,mobile
3091875,mobile
3091876,desktop
3091878,desktop
3091882,desktop
3091883,mobile
3091885,desktop
3091887,desktop
3091889,mobile
3091890,desktop
3091892,mobile
3091894,mobile
3091896,mobile
3091899,desktop
3091901,desktop
3091902,desktop
3091903,desktop
3091905,mobile
3091906,mobile
3091909,desktop
3091917,desktop
3091919,desktop
3091920,desktop
3091923,mobile
3091926,mobile
3091927,desktop
3091929,desktop
3091931,mobile
3091932,mobile
3091933,mobile
3091937,mobile
3091938,desktop
3091940,desktop
3091945,desktop
3091946,desktop
3091947,mobile
3091949,desktop
3091951,desktop
3091954,mobile
3091955,mobile
3091958,desktop
3091959,mobile
3091962,desktop
3091964,mobile
3091966,mobile
3091969,mobile
3091972,desktop
3091973,desktop
3091983,desktop
3091987,desktop
3091988,desktop
3091993,desktop
3091994,mobile
3091996,mobile
3091997,mobile
3091998,desktop
3092001,mobile
3092003,desktop
3092006,desktop
3092008,mobile
3092010,mobile
3092014,desktop
3092015,desktop
3092016,mobile
3092019,mobile
3092020,mobile
3092023,mobile
3092024,mobile
3092025,mobile
3092026,mobile
3092027,mobile
3092030,mobile
3092031,mobile
3092032,mobile
3092033,mobile
3092035,mobile
3092036,desktop
3092038,mobile
3092040,mobile
3092041,mobile
3092042,desktop
3092043,mobile
3092047,desktop
3092048,mobile
3092050,desktop
3092051,desktop
3092053,mobile
3092055,desktop
3092056,mobile
3092058,desktop
3092062,desktop
3092064,desktop
3092066,desktop
3092068,mobile
3092070,desktop
3092071,desktop
3092072,desktop
3092076,mobile
3092078,mobile
3092079,desktop
3092080,desktop
3092081,desktop
3092082,mobile
3092084,desktop
3092087,desktop
3092088,mobile
3092089,mobile
3092090,desktop
3092091,desktop
3092093,mobile
3092094,mobile
3092095,mobile
3092096,mobile
3092099,mobile
3092101,mobile
3092102,desktop
3092103,desktop
3092104,mobile
3092106,mobile
3092107,desktop
3092108,desktop
3092109,desktop
3092111,desktop
3092112,desktop
3092115,desktop
3092118,mobile
3092122,desktop
3092124,desktop
3092125,desktop
3092126,mobile
3092127,mobile
3092128,mobile
3092129,mobile
3092131,desktop
3092132,mobile
3092133,desktop
3092134,desktop
3092137,desktop
3092138,mobile
3092139,mobile
3092141,mobile
3092142,mobile
3092143,mobile
3092145,desktop
3092148,desktop
3092150,desktop
3092151,mobile
3092152,desktop
3092154,desktop
3092155,desktop
3092157,mobile
3092158,mobile
3092159,desktop
3092161,desktop
3092162,mobile
3092163,mobile
3092165,desktop
3092166,desktop
3092168,desktop
3092169,mobile
3092170,mobile
3092174,desktop
3092175,mobile
3092176,desktop
3092177,mobile
3092181,desktop
3092182,desktop
3092183,desktop
3092184,mobile
3092185,mobile
3092186,desktop
3092187,mobile
3092188,desktop
3092189,desktop
3092190,mobile
3092191,mobile
3092192,mobile
3092193,desktop
3092194,mobile
3092196,desktop
3092197,desktop
3092198,mobile
3092201,mobile
3092202,desktop
3092206,desktop
3092207,mobile
3092208,desktop
3092210,mobile
3092212,desktop
3092213,mobile
3092215,desktop
3092216,mobile
3092217,desktop
3092220,mobile
3092221,mobile
3092222,desktop
3092224,desktop
3092225,mobile
3092226,mobile
3092227,mobile
3092231,desktop
3092232,mobile
3092233,mobile
3092234,desktop
3092235,desktop
3092237,mobile
3092238,mobile
3092239,desktop
3092242,mobile
3092243,desktop
3092246,desktop
3092247,desktop
3092249,mobile
3092251,mobile
3092252,desktop
3092254,desktop
3092256,desktop
3092257,desktop
